id,score,num_words
20190823,0.601265291519463,5077
20190826,0.27019081657783944,2463
20190827,0.40649340111708915,3962
20190828,0.7802200937531888,4245
20190829,0.3695434437276433,2456
20190830,0.6753527367461285,4280
20190902,0.6764383684470507,3326
20190903,0.4124546713990398,2789
20190904,0.32333803527189514,3230
20190905,0.4260086288994754,3700
20190906,0.6664799690176683,1658
20190909,0.6271704524731527,2127
20190910,0.29195950156753425,3159
20190911,0.7870356592042584,4701
20190912,0.6361777302877244,3022
20190913,0.6624039521843217,2576
20190918,0.4486106090767069,3905
20190920,0.7993967504039429,3648
20190923,0.5161853049132525,3540
20190924,0.5039650911410338,3585
20190925,0.7816087251883691,4231
20190926,0.3620977563802341,2627
20190927,0.21961049359170542,1434
20190930,0.5284914777937554,5012
20191001,0.5490751332105198,5042
20191002,0.5929490539151502,3399
20191003,0.9242093144081186,3910
20191004,0.6107981811179516,3462
20191007,0.89554287016189,4630
20191008,0.49159120403420453,3367
20191009,0.6361777302877244,3280
20191010,0.7466720415434122,4132
20191011,0.44329635863545935,2331
20191014,0.5898447913315803,7241
20191015,0.6434600096151831,1878
20191016,0.723593184233399,4375
20191017,0.5516801717421317,3042
20191018,0.7586619902114594,3185
20191021,0.5579790029525188,4947
20191022,0.42499012979273654,4273
20191023,0.564172405683942,3916
20191024,0.7142802740338171,3330
20191025,0.838677797585672,3786
20191028,0.7502971404048834,3921
20191029,0.36206448089921384,6029
20191030,0.630449694495096,4984
20191031,0.8605145947605278,4353
20191101,0.9322196135052404,4394
20191104,0.6568780182552589,4559
20191105,0.7195384735038153,3594
20191106,0.28603352717299513,3437
20191107,0.26212853793446883,3527
20191108,0.3909685984063819,2800
20191111,0.35111605172587895,2174
20191112,0.22653540588564947,2237
20191113,0.5159925091639742,2825
20191114,0.4001297026166543,5234
20191115,0.48751114638807547,2778
20191118,0.6461731705009472,3566
20191119,0.4225057952368955,3732
20191121,0.4110807950529595,5387
20191122,0.7737443851469092,3395
20191125,0.3216529857293374,3739
20191126,0.7103870121422285,3868
20191127,0.7751267104651713,3934
20191128,0.6227181502555367,3489
20191129,0.3873213056868245,3301
20191202,0.5907086681249489,3650
20191203,0.4168088002333698,4040
20191204,0.9252264359650452,3667
20191205,0.4929868762795364,5872
20191206,0.49990909469829203,3264
20191209,0.39790636783190686,5285
20191210,0.5517590288158283,3066
20191211,0.2954985494840671,2943
20191212,0.7212170026439283,3694
20191213,0.361464205915473,2875
20191216,0.5439035050931668,3496
20191217,0.39340419831108747,4208
20191219,0.590013831999652,4414
20191220,0.4629675250565918,4715
20191223,0.5295194360758717,4525
20191224,0.48826261511676483,2667
20191226,0.11796077151776292,1749
20191227,0.705837485520086,3206
20200102,0.2852981910832181,3797
20200103,0.46417150359249504,2242
20200106,0.8696885867145993,4875
20200107,0.41929720621421146,4144
20200108,0.778688319586407,3845
20200109,0.5538033127372017,3634
20200110,0.37666311095282085,3501
20200114,0.5519458245703689,4127
20200115,0.38169401470379843,5241
20200116,0.5522509671598905,5477
20200117,0.6137183418221693,3111
20200120,0.6171053388516482,3861
20200121,0.2513839861333464,3999
20200122,0.4971029951185283,4001
20200123,0.5240716245272723,5141
20200124,0.43434286648800147,3231
20200127,0.5580312886209481,3879
20200129,0.47150181349007414,4401
20200130,0.5330328003414607,4247
20200131,0.8033197673714759,4214
20200203,0.28977054430365684,1320
20200204,0.46821274494613685,4805
20200205,0.3815933005064142,3498
20200206,0.7739661400544628,3488
20200207,0.46839954070067746,4036
20200210,0.6973954316995881,4112
20200211,0.6608319535630224,4017
20200212,0.3309289163695151,2119
20200213,0.4212698269331301,4086
20200214,0.5911862187265277,2669
20200217,0.3823068406969397,4199
20200218,0.3609843287853225,3758
20200219,0.3945559830152156,3052
20200220,0.7319704013760672,4031
20200221,0.47376197477313564,4439
20200224,0.4826837220504757,2867
20200225,0.29345144923863303,3528
20200226,0.9248066200067085,4882
20200227,0.6865148085892337,3302
20200228,0.5542794551767501,4586
20200302,0.8016547688317409,3167
20200303,0.2741003641694305,4814
20200304,0.39474280938197426,4189
20200305,0.7785167687164553,4197
20200306,0.6009621693363326,3559
20200309,0.793117082442055,4236
20200310,0.5478649710065705,3893
20200311,0.44593044816200056,4396
20200312,0.8977800722814142,4690
20200313,0.3657697531597578,1832
20200316,0.5148116122404806,4924
20200317,0.8616801855749965,5271
20200318,0.3750597041958023,4843
20200319,0.5422555269466676,6321
20200320,0.28566183362143305,2271
20200323,0.5579790029525188,5925
20200324,0.4442459190271497,4394
20200325,0.5279692945782599,4376
20200326,0.48181121261161697,3737
20200327,0.8416800602586996,5114
20200330,0.7581454396440851,4487
20200331,0.6492345759792473,4810
20200401,0.22488736651471408,1873
20200402,0.7574319300657776,3325
20200403,0.38366118644790415,2555
20200404,0.6156802788769885,3020
20200406,0.693140027268469,4596
20200407,0.7738322422127125,3944
20200408,0.7350180313562448,4463
20200409,0.24565598095293611,1719
20200410,0.26515578017742514,1611
20200413,0.6521683897327153,2832
20200414,0.49092208217206945,3549
20200415,0.5601063684336798,4568
20200416,0.718164658382171,6404
20200417,0.632992284101886,5333
20200420,0.8479596057717151,5737
20200421,0.562439999040061,5282
20200422,0.745987552347816,4991
20200423,0.4847714753214801,6069
20200424,0.820120058759451,4619
20200427,0.6692429053699815,3780
20200428,0.7831141116231919,7029
20200429,0.8184720806129518,4721
20200430,0.7985033022079381,4567
20200501,0.7509562214594981,5879
20200504,0.7167848432657891,5606
20200505,0.8042542359396677,5731
20200506,0.5203770359308277,4703
20200507,0.7319405850756866,5680
20200508,0.23904166022332657,3234
20200511,0.5522509671598905,4567
20200512,0.773031671486271,3862
20200513,0.41476886324695944,3939
20200514,0.7859849866563492,4036
20200515,0.3873213056868245,4890
20200518,0.5066542520478469,5526
20200519,0.7667793096228838,6194
20200520,0.788052780761185,5580
20200521,0.35427079385701316,3424
20200522,0.773031671486271,4916
20200525,0.8682925471226508,5151
20200526,0.7839334170270799,6595
20200527,0.6061717566040675,4100
20200528,0.5582120231563148,4021
20200529,0.5948484195962753,6502
20200601,0.4285211879203584,4622
20200602,0.764109924208931,3159
20200603,0.6448873348939785,4402
20200604,0.8906530581239046,4876
20200605,0.8487612785380064,4561
20200608,0.5030745204935256,4460
20200609,0.4814974986010414,5596
20200610,0.7072071373800753,3763
20200611,0.417628258698348,4239
20200612,0.4724502412296967,5275
20200615,0.8762469483096135,5738
20200616,0.5244477262382335,4670
20200617,0.902134782747887,4396
20200618,0.8023990130769705,6492
20200619,0.5932540128313635,4910
20200622,0.6203951114766006,4401
20200623,0.5844332858735881,4736
20200624,0.7427769429187407,5543
20200625,0.8391685726654482,4788
20200626,0.7233397150679457,3706
20200629,0.4728980979797669,3530
20200630,0.7535005253504989,4734
20200701,0.8370321459677444,3653
20200702,0.7131395403404049,2299
20200703,0.4851940463794412,3715
20200706,0.4029033532452851,4303
20200707,0.8112580665317444,4107
20200710,0.605751940645731,3451
20200713,0.46200547487993704,4809
20200714,0.5573816973539288,3696
20200715,0.8999670091389003,4754
20200716,0.8684142613016173,4520
20200717,0.7671441460376027,4874
20200720,0.6368036276979729,3772
20200721,0.2820919592013239,4169
20200722,0.579785371582633,6356
20200723,0.6179098279420001,3166
20200724,0.5812465539745917,5745
20200728,0.7466720415434122,5126
20200729,0.9325567764748423,4535
20200730,0.8431318753119349,4140
20200731,0.552631477030251,4413
20200803,0.8284886432566292,4344
20200804,0.8888433862416657,3841
20200805,0.7917872264655306,4397
20200806,0.4496613428490523,4259
20200807,0.6929153948124187,4476
20200810,0.6307839799162012,4195
20200811,0.841260244300363,4450
20200812,0.9231586418602094,4276
20200813,0.8036490323888208,4541
20200814,0.791983756905411,5125
20200817,0.40709364548861193,4268
20200818,0.49623911832515966,4222
20200819,0.8714140749972008,4102
20200820,0.8487612785380064,6705
20200821,0.4819124778289261,3789
20200824,0.7312562183289626,5021
20200825,0.838677797585672,4874
20200826,0.8953190948479453,5281
20200827,0.9331540820734322,6134
20200828,0.8990004589661922,5217
20200831,0.6606689128896885,3892
20200902,0.7564974614975859,3412
20200903,0.7729867939746099,4308
20200904,0.5455122383761261,4039
20200907,0.7876329648028485,5802
20200908,0.5973624786158429,7267
20200909,0.5314909853671586,5116
20200910,0.5808360441305422,4750
20200911,0.5066509459282975,4219
20200914,0.7135761930186689,3974
20200915,0.49623911832515966,4367
20200917,0.6979539822301268,5657
20200918,0.8075446208089812,6252
20200921,0.48204606954849594,4214
20200922,0.5294634769412764,7021
20200923,0.5555109847088984,4493
20200924,0.7214042269695217,5495
20200925,0.4983069124299955,4589
20200928,0.6682788653991536,5315
20200929,0.6796634880674818,7386
20200930,0.3196649364525217,2745
20201001,0.7481501218797344,3636
20201002,0.32173282239401163,2335
20201005,0.5500513568441318,4500
20201006,0.48165606989054,6020
20201007,0.8490102783196245,5788
20201008,0.862100001533333,3683
20201009,0.38908438577319143,1856
20201012,0.3470543614105798,3219
20201013,0.41572864811947846,5581
20201014,0.4189362575511849,3295
20201015,0.7832199074487723,3193
20201016,0.7621332932894478,3410
20201019,0.3455721790370389,4239
20201020,0.5860812640200873,4569
20201021,0.751152384552762,8172
20201022,0.8762469483096135,5182
20201023,0.5248721952537138,4493
20201026,0.8128517386034231,4564
20201027,0.1391009876708929,2271
20201028,0.5808314522978348,3426
20201029,0.7158503746975973,5683
20201030,0.7999469744111721,2568
20201103,0.841260244300363,7603
20201104,0.8349643518629086,5103
20201105,0.46375165702194043,3772
20201106,0.6224365790739136,2718
20201107,0.7632131698933767,2366
20201109,0.842042753818155,4949
20201110,0.6118488536658608,6492
20201111,0.836015024410818,8756
20201112,0.8988307448293235,4154
20201113,0.7806369097141564,5150
20201114,0.6159704214796656,3069
20201116,0.9317459812675721,4721
20201117,0.8292706017544963,6605
20201118,0.40624688092513317,2346
20201119,0.7731470795483193,6161
20201120,0.6792513863880938,2530
20201123,0.9027320883464771,3609
20201124,0.841260244300363,8286
20201126,0.7284286289721279,5883
20201127,0.6008766387991011,2720
20201130,0.5138186743358134,5370
20201202,0.6025386985659034,4792
20201203,0.5844332858735881,4174
20201204,0.42161142867434914,2535
20201207,0.35633647571880356,3390
20201208,0.5157684889522849,5811
20201209,0.4572470504818218,3570
20201210,0.5496315408857951,4994
20201211,0.6186035008030112,3457
20201214,0.8973845624242093,4783
20201215,0.6914337022343666,4703
20201216,0.3577566377385753,2238
20201217,0.8409920812702457,2816
20201218,0.7927216950337224,4336
20201221,0.7000030416575161,3441
20201222,0.7848678855952717,4732
20201223,0.7395309457655996,3515
20201224,0.7627933539350401,5206
20201228,0.4216263368245394,2174
20201229,0.47716672688908357,6002
20201230,0.7165190067642436,5221
20201231,0.3090382723031095,5337
20210104,0.37064487133307933,3762
20210105,0.5126241243630696,5700
20210106,0.4924550808275733,4197
20210107,0.5971723767417528,4263
20210108,0.7358313979898311,2996
20210111,0.3289361834233377,5740
20210112,0.4225073870722341,7394
20210113,0.5201440157270317,4400
20210114,0.641689521372048,5055
20210115,0.841260244300363,5816
20210118,0.4999386661009282,4557
20210119,0.4636830244290725,6966
20210120,0.9270981894254893,6604
20210121,0.714204845528542,4239
20210122,0.2678716043261597,4384
20210208,0.5287244979975514,3763
20210209,0.5948484195962753,6318
20210210,0.2913309715065333,2069
20210211,0.698204328949339,3400
20210212,0.8702162801293437,3568
20210214,0.4168088002333698,4264
20210215,0.6408649506666555,5407
20210216,0.7641476384615685,6879
20210217,0.5195467101284418,4717
20210218,0.8490929313083593,6047
20210222,0.8407455916905078,5729
20210223,0.3663889158820354,4913
20210224,0.6125663428325148,2548
20210225,0.8691991585724171,4842
20210226,0.6465929864592839,4071
20210301,0.7529441176752236,4848
20210302,0.4676154393475469,3964
20210303,0.3971801235708906,2878
20210304,0.8688340772599538,6174
20210305,0.788011025695765,6888
20210308,0.7889872493293768,6258
20210309,0.3138949313089469,5951
20210310,0.463499320508555,3388
20210311,0.7701263883200257,4491
20210312,0.8111754135430096,2976
20210315,0.420568807139787,4074
20210316,0.47997533667072734,4823
20210317,0.7718943663612806,4094
20210318,0.5934637065250054,2133
20210319,0.902134782747887,4444
20210322,0.5335590855941749,4666
20210323,0.8331365575475842,4662
20210325,0.4188766861748598,4569
20210326,0.46863259151669145,4868
20210329,0.40351002618259835,6323
20210330,0.3503226442584612,4932
20210331,0.19895160864908334,1739
20210405,0.6283249616646873,4394
20210406,0.3285163368527831,4681
20210407,0.29870701605787897,5965
20210408,0.6359909345331838,5689
20210409,0.9382216898738517,6656
20210412,0.5691924420975119,6526
20210413,0.5944286036379388,6245
20210414,0.4002074882627191,3418
20210415,0.4303016863587958,4932
20210416,0.5208889946654945,2800
20210419,0.5605261843920163,4119
20210420,0.3372248088069694,5021
20210421,0.6190431534786441,5239
20210422,0.31195564729548464,4534
20210426,0.7724573862756546,4071
20210427,0.26148996706594757,4258
20210428,0.46375165702194043,3845
20210429,0.7081716671463921,3947
20210503,0.6805979566356735,4776
20210504,0.39343037175752016,4123
20210505,0.4298818397882412,3245
20210506,0.4308547573023036,4056
20210507,0.6473973531007634,3112
20210511,0.579755922628869,4644
20210512,0.6213334371842667,7026
20210513,0.21655508810814317,2555
20210514,0.49140440827966403,2074
20210517,0.3973201438562509,2477
20210518,0.7178355158136983,6319
20210519,0.6704307818791906,3781
20210520,0.6698941496967755,5030
20210521,0.601265291519463,4838
20210524,0.39731671528782936,4000
20210525,0.605501716375391,6061
20210526,0.8382752469183156,4083
20210527,0.7832199074487723,4345
20210528,0.46329972884686954,3908
20210531,0.37022502476252467,3022
20210601,0.49788709647165885,4236
20210602,0.7985810572417849,3149
20210603,0.6169753593738083,2479
20210604,0.3447880470716903,2643
20210607,0.745433165078932,4060
20210608,0.5485514193841219,4406
20210609,0.701001979556921,3956
20210610,0.37100156489779695,3181
20210611,0.2889549429781529,1975
20210614,0.3632599492384992,4152
20210615,0.850027399876551,5104
20210616,0.7084375036479377,4383
20210617,0.7062200770212739,3875
20210618,0.4266732507655571,2647
20210621,0.2537394432511973,4219
20210622,0.3427686814958094,5042
20210623,0.6763698583030551,3912
20210624,0.49323918218070384,4265
20210625,0.3650684884686703,1833
20210629,0.3579123927040133,4388
20210630,0.2204828193572559,3609
20210702,0.4072563800397653,1997
20210705,0.5577922071979782,4200
20210706,0.7966316711963661,5879
20210707,0.8464735050342639,4570
20210708,0.631618591429114,4296
20210709,0.14220671964092918,2213
20210712,0.34338245646771026,4247
20210713,0.49770030071711824,4331
20210714,0.3319796501418605,4447
20210715,0.41912308391794356,3841
20210716,0.8390595931691905,3401
20210720,0.4345296928547601,5463
20210721,0.4233377128746201,5844
20210722,0.7272965891486419,4375
20210723,0.4612476694221114,3452
20210726,0.6199776220468359,5151
20210727,0.4315115118283466,4442
20210728,0.4706733856452072,4388
20210729,0.4667515013297421,3834
20210730,0.8734818691020366,4340
20210802,0.45979294620816125,5195
20210803,0.7192921063729495,4735
20210804,0.502006460205764,3704
20210805,0.6876598892176089,2991
20210806,0.9231586418602094,5302
20210809,0.5394718355105164,4997
20210811,0.6911836004128988,4313
20210812,0.25216364871485974,5919
20210813,0.791983756905411,2887
20210816,0.8702858923131892,4485
20210817,0.44969578159435847,5359
20210818,0.7590799082122769,3784
20210819,0.6743020641982193,5875
20210820,0.29583151857979606,4699
20210823,0.778688319586407,3928
20210824,0.46265659675785875,4036
20210825,0.6329728759556424,3738
20210826,0.3766665701334605,4757
20210827,0.29999591288665267,427
20210830,0.9020185787681696,5677
20210831,0.8490102783196245,4463
20210902,0.6116581395474099,3680
20210903,0.7507892624222539,2966
20210906,0.4821093756154232,4045
20210907,0.7662096774694109,4651
20210908,0.775569240689301,5190
20210909,0.9372872213056599,5687
20210910,0.5494447451312545,5829
20210913,0.743741105338441,3659
20210914,0.33841173633741883,5827
20210917,0.2901430031606702,1984
20210920,0.9066663706102525,5103
20210921,0.49770030071711824,4300
20210923,0.7045030989352901,4022
20210924,0.6095038965388011,3813
20210927,0.022161840230828872,700
20210929,0.747873264979691,4508
20210930,0.43792060824814943,2485
20211001,0.7113718071968944,4007
20211005,0.7155845381960518,4185
20211006,0.6472607613838247,3960
20211007,0.8365015137800672,3789
20211008,0.22683292603287658,1465
20211012,0.5870525896988112,5544
20211013,0.7366421931971012,4306
20211014,0.7594997241706134,3833
20211015,0.19386476106961958,1685
20211018,0.7321374828621836,3486
20211019,0.4019645683543483,4942
20211020,0.7930344294533203,6343
20211021,0.42232056070547547,3018
20211022,0.6262571675598515,3191
20211025,0.34810509518292515,3790
20211026,0.7802200937531888,5135
20211027,0.742746453149563,4718
20211028,0.795923304470691,4381
20211029,0.6694743337384389,6537
20211103,0.6837410967361668,4504
20211104,0.8637426531538915,4843
20211105,0.11308909721897199,2524
20211108,0.70887685020139,5746
20211110,0.4851873729159063,3199
20211111,0.6083381832754602,3959
20211112,0.7729114879182072,4920
20211115,0.25890672443358725,3677
20211116,0.26351083264051284,3128
20211117,0.7062200770212739,5052
20211122,0.8976106642667259,5510
20211123,0.34380230303826487,4342
20211125,0.8695129338074288,5398
20211126,0.6413038686490552,4445
20211129,0.8702776882387518,5374
20211130,0.8397284701335812,4589
20211202,0.3171971018822095,2105
20211203,0.8943846262797535,4893
20211204,0.37638934588680045,3698
20211206,0.850027399876551,4509
20211207,0.6930851089492874,3882
20211208,0.44943000631724905,4259
20211209,0.3783750992472625,3794
20211210,0.8947217892493552,5509
20211211,0.679862345035934,3353
20211213,0.5511617232172383,4427
20211214,0.7982796493428653,5658
20211216,0.8804961690726865,5162
20211217,0.9266783734671528,4666
20211220,0.2875937400903453,3568
20211221,0.7075030350797459,5312
20211227,0.5013998484928869,3787
20211228,0.5618426934414711,6205
20211229,0.4453070915658501,3643
20211230,0.6672805397441096,2962
20220103,0.7922808790938035,5246
20220104,0.5251222970751815,4322
20220105,0.8976106642667259,4269
20220106,0.788052780761185,4211
20220107,0.7915673695154961,4582
20220110,0.47491213702970714,3819
20220117,0.43373769354937264,4852
20220118,0.40878291951726053,4908
20220119,0.6077408776768702,4278
20220120,0.5445802187853783,5103
20220121,0.5231832579594636,3585
20220124,0.6790483049335506,5700
20220125,0.6512495946201651,7258
20220126,0.32284897447632965,6068
20220127,0.9114328766339329,6084
20220128,0.8416800602586996,6516
20220131,0.5844725919615642,5635
20220201,0.7132894177599773,5445
20220203,0.5154182239533577,5494
20220204,0.7131877239716155,5432
20220207,0.47564676903846903,3966
20220208,0.7131197036231086,4395
20220209,0.4820758858488766,6114
20220210,0.89480444223809,4396
20220214,0.2467067147252815,4485
20220215,0.4630914127030399,4747
20220216,0.2953955087581111,3441
20220217,0.7990011180978658,4136
20220218,0.8454462814453809,5814
20220221,0.46601435911910005,6563
20220222,0.6312986325260563,4636
20220223,0.42777418857550437,3266
20220224,0.5564900858910069,2061
20220225,0.6065039603943453,5947
20220228,0.7574319300657776,5672
20220301,0.6117855475989337,4324
20220302,0.556620126593283,3872
20220303,0.43530635543890456,3076
20220304,0.30426891934315037,2646
20220307,0.7940515510102468,5131
20220308,0.4265809855403547,4775
20220309,0.47716672688908357,4839
20220310,0.6559846925081263,5061
20220311,0.7014354485645078,4548
20220315,0.7926180420634054,4055
20220316,0.530381231238413,4073
20220317,0.46444089111133435,7483
20220318,0.819273753379243,4298
20220321,0.464793911209886,5533
20220322,0.4386431790429997,5735
20220323,0.3665255075989741,4702
20220324,0.8519219900516604,5672
20220325,0.5832354910057309,4908
20220328,0.5601063684336798,4706
20220329,0.5331392696358382,4260
20220330,0.7590799082122769,4529
20220331,0.42620690423578467,5794
20220401,0.6605088109892875,3685
20220404,0.7889872493293768,4654
20220405,0.46881938727123207,4509
20220406,0.5924275441684518,4323
20220407,0.7934951433349715,6103
20220408,0.45624450034068703,2251
20220411,0.5865010799784239,5272
20220418,0.5690227279606431,3950
20220419,0.7553803604365082,4773
20220420,0.5555847601543987,1927
20220421,0.5832857562677689,4019
20220422,0.795923304470691,5757
20220425,0.502006460205764,4969
20220426,0.3378144307388289,5263
20220427,0.6893651122118616,3982
20220428,0.5072815576201258,5775
20220429,0.9183309114004291,6203
20220502,0.6933053944703746,5024
20220503,0.5606120210514283,5710
20220504,0.5573816973539288,4447
20220505,0.7687011446720576,3649
20220509,0.5018196644512235,5094
20220510,0.4831454767475407,4241
20220511,0.6551882850433396,3912
20220512,0.8097059658521775,3790
20220513,0.7467388374031971,6125
20220516,0.4725189350470007,4830
20220517,0.29762686394398763,4657
20220518,0.36596906931148077,3970
20220519,0.3903036091936835,4058
20220520,0.7895995549148113,6055
20220523,0.49519787434040974,4992
20220524,0.252829801191844,3044
20220525,0.49159120403420453,4638
20220526,0.5137498580696372,5114
20220527,0.8692818115611519,5611
20220530,0.6524446956128338,3594
20220531,0.8479596057717151,6613
20220601,0.7506545686628342,4351
20220602,0.932639429463577,6064
20220606,0.8089965583110887,4861
20220607,0.6528645115711704,6398
20220608,0.6858841968974054,4511
20220609,0.7495998553021423,5668
20220610,0.7330794820360157,5476
20220613,0.5283548860768167,5007
20220614,0.5331392696358382,5437
20220615,0.788052780761185,4655
20220616,0.801979197118634,5451
20220617,0.6817397923689354,2257
20220620,0.5283046820392149,4955
20220621,0.8060296833621268,5408
20220622,0.7848678855952717,4237
20220623,0.7747667107809043,3445
20220624,0.4720991190886641,3667
20220627,0.77209640700041,3495
20220628,0.8649383663909214,5382
20220629,0.6707513530266093,5020
20220630,0.3618776545324552,5401
20220704,0.7614281102344499,5375
20220705,0.4986721774157671,5721
20220706,0.6130320158934901,3673
20220707,0.27257651856712367,5140
20220708,0.702852182015858,4017
20220711,0.5542794551767501,3755
20220714,0.4902364909366236,5561
20220715,0.5629258149405133,2127
20220718,0.8444451394662764,5145
20220719,0.6916034163712353,4524
20220720,0.7171409245861458,6857
20220721,0.8416800602586996,7385
20220722,0.819273753379243,4858
20220725,0.8818293311687603,6030
20220726,0.2904393294313934,6030
20220727,0.3704118511292833,4827
