conference_id,date,url
202312081092,2023/12/08,https://lopezobrador.org.mx/2023/12/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1092/
202312061090,2023/12/06,https://lopezobrador.org.mx/2023/12/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1090/
20231123,2023/11/23,https://lopezobrador.org.mx/2023/11/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-acapulco-guerrero/
202312011087,2023/12/01,https://lopezobrador.org.mx/2023/12/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1087/
202311281084,2023/11/28,https://lopezobrador.org.mx/2023/11/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1084/
202311271083,2023/11/27,https://lopezobrador.org.mx/2023/11/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1083/
202311301086,2023/11/30,https://lopezobrador.org.mx/2023/11/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1086/
202312041088,2023/12/04,https://lopezobrador.org.mx/2023/12/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1088/
202311211081,2023/11/21,https://lopezobrador.org.mx/2023/11/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1081/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202311247,2023/11/24,https://lopezobrador.org.mx/2023/11/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca-7/
202311221082,2023/11/22,https://lopezobrador.org.mx/2023/11/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1082/
202311291085,2023/11/29,https://lopezobrador.org.mx/2023/11/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1085/
202311151080,2023/11/15,https://lopezobrador.org.mx/2023/11/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1080/
202311143,2023/11/14,https://lopezobrador.org.mx/2023/11/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sinaloa-3/
202311102,2023/11/10,https://lopezobrador.org.mx/2023/11/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-baja-california-2/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202311081078,2023/11/08,https://lopezobrador.org.mx/2023/11/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1078/
202311136,2023/11/13,https://lopezobrador.org.mx/2023/11/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora-6/
202311091079,2023/11/09,https://lopezobrador.org.mx/2023/11/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1079/
202310301072,2023/10/30,https://lopezobrador.org.mx/2023/10/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1072/
202310311073,2023/10/31,https://lopezobrador.org.mx/2023/10/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1073/
202311011074,2023/11/01,https://lopezobrador.org.mx/2023/11/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1074/
202311061076,2023/11/06,https://lopezobrador.org.mx/2023/11/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1076/
202310261070,2023/10/26,https://lopezobrador.org.mx/2023/10/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1070/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202310241068,2023/10/24,https://lopezobrador.org.mx/2023/10/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1068/
202311031075,2023/11/03,https://lopezobrador.org.mx/2023/11/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1075/
202310231067,2023/10/23,https://lopezobrador.org.mx/2023/10/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1067/
202310191064,2023/10/19,https://lopezobrador.org.mx/2023/10/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1064/
202310271071,2023/10/27,https://lopezobrador.org.mx/2023/10/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1071/
202310201066,2023/10/20,https://lopezobrador.org.mx/2023/10/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1066/
202310021053,2023/10/02,https://lopezobrador.org.mx/2023/10/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1053/
202310041055,2023/10/04,https://lopezobrador.org.mx/2023/10/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1055/
202310111060,2023/10/11,https://lopezobrador.org.mx/2023/10/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1060/
202310181065,2023/10/18,https://lopezobrador.org.mx/2023/10/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1065/
202310091058,2023/10/09,https://lopezobrador.org.mx/2023/10/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1058/
202310131061,2023/10/13,https://lopezobrador.org.mx/2023/10/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1061/
202310171063,2023/10/17,https://lopezobrador.org.mx/2023/10/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1063/
202310031054,2023/10/03,https://lopezobrador.org.mx/2023/10/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1054/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
